"latitude"	"longitude"	"width"	"height"	"size"	"quality"	"good"
43	-78	720	540	12	3.08641975308642E-005	0
38	-123	720	540	25	6.43004115226337E-005	0
40	-4	536	720	57	0.000147699	1
42	-75	720	537	58	0.0001500103	1
-15	30	604	453	60	0.0002192886	0
30	-98	540	720	63	0.000162037	0
47	-122	720	537	86	0.0002224291	0
35	105	540	720	7	1.80041152263374E-005	1
35	105	453	604	47	0.0001717761	1
-22	24	604	453	45	0.0001644665	0
39	35	604	453	99	0.0003618262	0
36	-5	604	453	2	7.30962092305893E-006	0
10	-84	604	453	11	4.02029150768241E-005	1
22	114	604	453	60	0.0002192886	0
-21	56	604	453	17	6.21317778460009E-005	0
19	-72	604	453	105	0.0003837551	0
20	77	270	360	17	0.0001748971	0
-34	151	604	453	40	0.0001461924	1
42	-80	604	453	14	5.11673464614125E-005	0
44	21	604	453	60	0.0002192886	1
34	-118	604	451	38	0.0001394987	0
60	-95	604	453	103	0.0003764455	0
47	13	720	480	100	0.0002893519	1
33	44	720	405	6	2.05761316872428E-005	0
23	-102	540	720	27	6.94444444444444E-005	1
30	-99	604	453	28	0.0001023347	0
33	-97	720	540	2	0.000005144	0
36	138	604	403	57	0.0002341709	1
36	-115	453	604	14	5.11673464614125E-005	0
35	105	604	453	96	0.0003508618	0
27	30	604	453	57	0.0002083242	1
39	-82	604	453	11	4.02029150768241E-005	0
43	-78	720	540	71	0.0001826132	0
44	-90	604	453	10	3.65481046152946E-005	0
1	104	512	384	20	0.0001017253	0
46	-123	604	453	36	0.0001315732	0
38	-122	720	473	7	2.05543810194973E-005	0
51	4	604	404	18	7.37656547111665E-005	0
42	-75	453	604	56	0.0002046694	1
37	-122	404	604	1	4.09809192839814E-006	0
42	44	540	720	33	8.48765432098765E-005	0
41	-74	604	401	66	0.0002724976	0
38	-97	720	537	55	0.0001422512	0
40	-105	604	401	10	4.12875097025648E-005	0
34	-119	720	540	16	4.11522633744856E-005	0
34	-119	640	480	6	1.953125E-005	0
42	-75	604	453	54	0.0001973598	1
15	19	537	720	105	0.0002715705	0
42	-88	328	409	15	0.0001118135	0
32	-5	453	604	41	0.0001498472	1
16	-90	604	453	42	0.000153502	1
42	-72	720	270	1	0.000005144	1
45	27	720	540	16	4.11522633744856E-005	0
49	2	604	453	127	0.0004641609	1
48	11	720	540	3	0.000007716	1
17	-95	604	405	53	0.0002166626	1
33	-97	720	540	51	0.0001311728	0
37	-122	453	604	59	0.0002156338	1
38	-123	720	663	23	4.81816658287247E-005	0
36	138	604	453	58	0.000211979	0
-21	56	720	480	36	0.0001041667	0
35	111	537	720	13	0.000033623	1
33	-97	107	150	1	6.23052959501558E-005	0
37	-122	720	430	100	0.0003229974	0
27	-83	604	453	34	0.0001242636	1
53	-8	720	540	19	4.88683127572016E-005	1
37	-122	604	453	2	7.30962092305893E-006	0
42	-71	455	604	16	5.82199257695946E-005	0
34	-118	720	540	53	0.0001363169	0
46	25	540	720	32	8.23045267489712E-005	0
36	140	450	600	4	1.48148148148148E-005	1
51	4	720	540	2	0.000005144	0
9	-80	453	604	39	0.0001425376	0
1	104	720	540	99	0.0002546296	0
52	0	552	368	35	0.0001722984	0
20	77	604	453	77	0.0002814204	0
38	-122	453	604	39	0.0001425376	1
23	-102	720	540	19	4.88683127572016E-005	1
24	-76	604	453	60	0.0002192886	0
-6	-48	720	540	6	1.54320987654321E-005	0
29	-82	604	453	22	8.04058301536482E-005	0
31	36	720	540	48	0.0001234568	1
43	-89	453	604	4	1.46192418461179E-005	0
46	7	604	453	39	0.0001425376	1
39	-77	720	540	98	0.0002520576	0
43	-71	453	604	20	7.30962092305893E-005	0
-27	133	604	453	53	0.000193705	0
-27	133	604	453	53	0.000193705	0
31	-92	720	537	114	0.0002948479	0
41	-74	604	453	69	0.0002521819	0
29	-81	604	317	61	0.0003185911	0
51	4	604	453	33	0.0001206087	0
30	-98	604	452	45	0.0001648303	0
56	10	604	403	7	2.87578262369973E-005	0
45	20	604	432	156	0.0005978661	1
44	-121	432	287	3	2.41966705381339E-005	1
30	-95	600	400	26	0.0001083333	0
43	-78	500	333	16	9.60960960960961E-005	0
37	-122	604	453	11	4.02029150768241E-005	0
10	-84	453	604	59	0.0002156338	1
41	-73	604	453	6	2.19288627691768E-005	0
30	-98	480	640	14	4.55729166666667E-005	0
38	-78	604	453	2	7.30962092305893E-006	0
23	-102	604	402	24	9.88435306909163E-005	0
36	-122	720	540	31	7.97325102880658E-005	1
-18	175	453	604	26	9.50250719997661E-005	1
10	-84	604	453	59	0.0002156338	1
34	-118	720	540	36	9.25925925925926E-005	0
38	-122	405	720	43	0.0001474623	0
54	-2	604	453	7	2.55836732307063E-005	0
36	-87	720	537	14	3.62093937512932E-005	0
33	-117	720	482	179	0.0005157907	1
40	-74	604	453	25	9.13702615382366E-005	1
42	-71	720	480	3	8.68055555555556E-006	0
28	-83	720	540	68	0.0001748971	0
29	-81	604	453	17	6.21317778460009E-005	0
36	138	604	453	58	0.000211979	1
54	-2	604	453	10	3.65481046152946E-005	0
29	-95	720	540	11	2.82921810699588E-005	0
-27	133	360	270	16	0.0001646091	1
40	-4	720	540	191	0.0004912551	1
41	2	389	604	1	4.25611603874768E-006	1
-1	15	604	362	11	5.03091727342578E-005	1
38	-97	604	403	41	0.0001684387	0
34	-118	604	453	6	2.19288627691768E-005	0
38	-97	720	537	9	2.32774674115456E-005	0
42	-73	604	453	9	3.28932941537652E-005	0
35	105	556	720	25	0.00006245	0
28	84	604	402	22	9.06065698000066E-005	1
39	35	720	540	5	1.28600823045267E-005	0
32	35	604	453	24	8.77154510767072E-005	1
54	-2	453	604	17	6.21317778460009E-005	1
48	-122	339	604	19	9.27933735763543E-005	0
-29	24	604	402	6	2.47108826727291E-005	0
14	101	720	540	26	6.68724279835391E-005	0
62	15	604	453	16	0.000058477	0
22	114	604	453	4	1.46192418461179E-005	0
1	104	374	281	38	0.0003615811	0
39	-77	720	540	12	3.08641975308642E-005	1
34	-84	600	450	28	0.0001037037	0
34	-118	528	400	4	1.89393939393939E-005	0
33	-112	403	604	189	0.0007764613	0
44	-116	720	540	4	1.02880658436214E-005	1
36	-115	604	453	4	1.46192418461179E-005	0
41	-73	720	540	64	0.0001646091	1
34	-84	604	453	25	9.13702615382366E-005	0
44	-124	720	540	100	0.0002572016	0
37	-122	604	453	20	7.30962092305893E-005	0
42	-71	540	720	7	1.80041152263374E-005	0
47	-122	720	540	6	1.54320987654321E-005	0
21	-156	604	453	56	0.0002046694	1
17	-3	604	411	11	4.43112421649667E-005	0
46	2	604	453	33	0.0001206087	1
32	35	604	453	60	0.0002192886	0
-29	24	720	540	75	0.0001929012	1
16	106	604	453	60	0.0002192886	0
40	-86	371	561	9	0.000043242	0
52	0	604	400	24	9.93377483443708E-005	0
34	-79	604	453	60	0.0002192886	0
15	100	604	453	58	0.000211979	1
38	-122	604	453	8	2.92384836922357E-005	0
37	-122	540	720	21	5.40123456790123E-005	0
-17	-65	720	540	158	0.0004063786	0
32	-5	604	453	35	0.0001279184	0
35	-121	604	403	9	3.69743480189966E-005	1
21	-88	604	453	18	6.57865883075304E-005	1
35	-81	604	453	14	5.11673464614125E-005	0
22	114	604	403	152	0.0006244557	0
36	-101	500	399	38	0.0001904762	0
42	12	402	603	41	0.0001691377	1
39	-76	604	453	7	2.55836732307063E-005	0
38	-97	604	453	33	0.0001206087	0
38	-122	604	452	32	0.0001172127	0
29	77	604	452	19	0.000069595	1
45	-111	540	720	21	5.40123456790123E-005	0
-10	-76	540	720	200	0.0005144033	1
-29	24	720	500	45	0.000125	0
34	-96	720	540	65	0.0001671811	1
51	-2	604	453	47	0.0001717761	0
15	19	604	453	5	1.82740523076473E-005	0
51	4	600	450	46	0.0001703704	0
15	100	720	540	140	0.0003600823	1
41	-77	604	402	26	0.0001070805	1
30	-82	604	402	12	4.94217653454581E-005	0
10	-84	604	453	52	0.0001900501	0
46	6	604	453	52	0.0001900501	1
18	-67	604	453	18	6.57865883075304E-005	0
-33	-56	640	480	10	3.25520833333333E-005	0
38	-117	604	401	6	2.47725058215389E-005	0
40	-83	604	453	56	0.0002046694	0
31	-92	538	720	19	0.00004905	0
-10	-55	720	485	1	2.86368843069874E-006	0
43	13	604	453	6	2.19288627691768E-005	0
-34	18	720	540	15	3.85802469135802E-005	0
40	-105	604	402	9	3.70663240090936E-005	0
40	-83	648	432	168	0.0006001372	0
-34	-71	604	453	35	0.0001279184	1
43	-79	604	402	20	8.23696089090969E-005	0
34	-84	486	604	24	8.17594636579184E-005	0
22	-80	720	540	51	0.0001311728	1
34	-118	428	640	180	0.0006571262	0
13	-85	519	295	51	0.0003331047	0
35	-112	604	490	22	7.43343695093932E-005	0
20	77	399	234	22	0.0002356318	0
35	105	453	604	20	7.30962092305893E-005	0
-2	-78	604	453	58	0.000211979	1
22	114	604	453	28	0.0001023347	1
41	-73	477	720	20	5.82343349638947E-005	1
-10	-55	604	453	17	6.21317778460009E-005	0
8	-69	466	604	48	0.0001705369	0
53	-6	640	480	135	0.0004394531	0
42	-71	604	453	43	0.0001571568	0
60	-95	604	453	5	1.82740523076473E-005	0
-20	58	604	453	180	0.0006578659	1
36	-112	453	604	60	0.0002192886	0
34	-84	453	604	6	2.19288627691768E-005	1
37	-122	720	540	90	0.0002314815	1
41	-77	720	537	92	0.0002379474	0
54	-2	453	604	60	0.0002192886	0
59	26	720	540	11	2.82921810699588E-005	1
54	-2	320	240	7	9.11458333333333E-005	1
62	15	604	225	1	7.35835172921266E-006	0
18	103	604	406	24	9.78697028023358E-005	0
38	-122	538	720	50	0.0001290789	0
38	-121	431	604	5	1.92068345600098E-005	1
-18	175	720	540	100	0.0002572016	0
-21	56	720	537	87	0.0002250155	0
-21	56	560	420	1	4.25170068027211E-006	0
22	114	604	453	13	4.7512535999883E-005	1
47	-120	453	604	108	0.0003947195	0
40	-4	604	453	79	0.00028873	0
28	-82	540	720	51	0.0001311728	0
44	-115	307	407	37	0.0002961208	0
-21	56	720	405	38	0.0001303155	0
44	-73	537	720	80	0.0002069108	0
34	-118	453	604	9	3.28932941537652E-005	0
15	19	604	453	17	6.21317778460009E-005	0
34	-118	605	445	4	1.48574612313121E-005	0
38	-122	604	452	31	0.0001135498	0
39	-105	604	453	58	0.000211979	0
10	-84	403	604	58	0.0002382791	0
46	-123	720	540	28	7.20164609053498E-005	0
40	-105	604	453	9	3.28932941537652E-005	0
17	-89	604	453	50	0.0001827405	0
-15	-49	604	403	60	0.0002464957	0
21	-87	604	339	70	0.0003418703	0
-34	-64	604	160	24	0.0002483444	1
31	-92	720	538	82	0.0002116894	0
59	26	480	640	100	0.0003255208	0
-41	174	604	453	200	0.0007309621	1
48	-122	604	453	22	8.04058301536482E-005	0
10	-76	604	340	33	0.0001606934	1
38	-122	604	453	52	0.0001900501	0
37	-122	431	604	1	3.84136691200197E-006	0
22	114	604	403	38	0.0001561139	1
33	-112	604	453	8	2.92384836922357E-005	0
38	-122	604	453	38	0.0001388828	1
20	77	604	453	59	0.0002156338	0
42	-75	604	452	66	0.0002417512	1
60	-95	540	720	19	4.88683127572016E-005	0
50	16	604	404	16	6.55694708543702E-005	0
31	-92	453	604	8	2.92384836922357E-005	0
-10	-76	399	600	2	8.35421888053467E-006	0
49	2	453	604	189	0.0006907592	1
31	36	720	457	37	0.0001124483	0
35	105	604	453	31	0.0001132991	0
15	19	720	540	26	6.68724279835391E-005	0
15	105	720	481	34	9.81750981750982E-005	1
36	-83	604	453	21	0.000076751	0
60	100	640	553	84	0.0002373418	0
36	-86	604	448	25	0.00009239	0
-10	-76	604	453	116	0.000423958	1
40	-4	720	540	60	0.000154321	1
-27	133	604	401	31	0.0001279913	0
23	-102	604	453	60	0.0002192886	0
-21	56	604	403	63	0.0002588204	0
39	35	604	590	99	0.000277809	0
1	104	720	480	11	3.18287037037037E-005	0
38	-122	720	540	11	2.82921810699588E-005	1
1	104	604	431	30	0.000115241	0
20	77	604	404	47	0.0001926103	0
-18	175	720	540	6	1.54320987654321E-005	0
10	-84	604	453	34	0.0001242636	1
39	-85	604	453	78	0.0002850752	0
47	-122	604	403	11	4.51908698009958E-005	0
11	105	604	453	1	3.65481046152947E-006	0
44	-85	720	480	16	4.62962962962963E-005	1
40	-81	540	720	5	1.28600823045267E-005	0
42	-83	604	453	26	9.50250719997661E-005	0
8	98	481	720	26	7.50750750750751E-005	1
38	-97	284	213	39	0.0006447134	0
18	-78	604	453	34	0.0001242636	0
36	138	604	453	14	5.11673464614125E-005	1
15	100	604	452	16	5.86063412061185E-005	0
42	12	604	150	13	0.0001434879	1
40	-4	240	360	6	6.94444444444444E-005	1
46	-118	480	720	11	3.18287037037037E-005	0
46	2	720	480	117	0.0003385417	0
15	100	604	453	57	0.0002083242	1
1	104	604	404	19	7.78637466395646E-005	1
1	104	604	404	11	0.000045079	0
31	36	604	453	53	0.000193705	0
35	-82	604	423	9	3.5226151895167E-005	0
39	-107	536	720	6	1.5547263681592E-005	0
35	105	604	453	44	0.0001608117	0
32	-81	604	401	5	2.06437548512824E-005	0
38	-77	604	453	36	0.0001315732	1
20	77	604	453	76	0.0002777656	1
53	-8	604	404	17	6.96675627827683E-005	0
45	-69	720	540	5	1.28600823045267E-005	1
33	-103	604	453	57	0.0002083242	1
31	-92	540	720	55	0.0001414609	0
36	138	604	453	60	0.0002192886	0
39	-77	604	453	3	1.09644313845884E-005	0
56	10	720	720	65	0.0001253858	1
42	-71	575	374	4	1.86003255056963E-005	0
35	-121	720	405	60	0.0002057613	0
39	-121	453	604	3	1.09644313845884E-005	0
40	33	453	604	10	3.65481046152946E-005	0
42	12	453	604	135	0.0004933994	1
22	114	720	540	141	0.0003626543	1
-27	133	604	453	23	8.40606406151777E-005	0
-27	133	604	453	23	8.40606406151777E-005	0
40	-4	720	479	66	0.0001913709	1
45	16	604	453	10	3.65481046152946E-005	0
32	35	720	540	53	0.0001363169	1
54	-2	604	453	7	2.55836732307063E-005	0
38	-97	453	604	28	0.0001023347	1
51	9	720	540	9	2.31481481481481E-005	0
31	-92	480	360	3	1.73611111111111E-005	0
44	-115	604	453	15	5.4822156922942E-005	1
43	13	604	453	40	0.0001461924	0
22	114	604	452	43	0.0001575045	0
18	105	720	540	40	0.0001028807	1
40	-4	604	453	21	0.000076751	1
42	44	720	478	22	6.39237563923756E-005	0
-6	35	604	402	101	0.0004159665	1
21	-89	303	293	78	0.0008785862	0
51	9	604	453	4	1.46192418461179E-005	0
17	-89	604	453	60	0.0002192886	1
40	-4	604	303	1	5.46412257119752E-006	0
23	-102	720	405	44	0.0001508916	1
51	-2	720	537	95	0.0002457066	0
54	-2	604	453	108	0.0003947195	1
37	-122	453	604	57	0.0002083242	1
40	-75	604	427	5	1.93867580687687E-005	0
13	-60	720	540	13	3.34362139917695E-005	1
46	-94	528	400	194	0.0009185606	0
18	-78	720	540	34	8.74485596707819E-005	0
37	10	720	540	38	9.77366255144033E-005	1
41	-71	720	540	25	6.43004115226337E-005	0
1	38	604	402	60	0.0002471088	1
40	-85	604	453	59	0.0002156338	0
54	-2	604	453	41	0.0001498472	1
-41	174	453	604	11	4.02029150768241E-005	1
54	-2	604	403	60	0.0002464957	0
38	-78	720	540	31	7.97325102880658E-005	0
54	-2	404	604	26	0.0001065504	1
46	2	453	604	58	0.000211979	1
39	-77	720	540	5	1.28600823045267E-005	0
48	12	720	540	73	0.0001877572	1
43	-78	604	453	155	0.0005664956	0
37	-122	430	720	3	9.68992248062016E-006	0
43	13	604	453	3	1.09644313845884E-005	0
40	-4	604	453	59	0.0002156338	0
-38	145	604	402	31	0.0001276729	1
37	-122	457	604	11	0.000039851	0
35	-114	604	453	23	8.40606406151777E-005	0
38	-78	604	453	63	0.0002302531	0
38	-123	604	453	46	0.0001681213	0
39	35	604	453	27	9.86798824612955E-005	0
35	-85	720	430	81	0.0002616279	0
36	-115	453	604	60	0.0002192886	0
36	136	604	404	60	0.0002458855	0
29	77	604	453	20	7.30962092305893E-005	1
13	105	540	720	17	4.3724279835391E-005	1
36	138	604	453	82	0.0002996945	0
38	-122	720	540	19	4.88683127572016E-005	0
34	-117	720	478	60	0.0001743375	0
39	35	720	537	100	0.0002586385	0
-27	133	453	604	60	0.0002192886	1
-27	133	453	604	60	0.0002192886	1
-10	-76	342	450	38	0.0002469136	0
48	-101	540	720	143	0.0003677984	0
23	-102	453	604	59	0.0002156338	1
42	-73	604	452	101	0.0003699525	0
60	-95	604	453	50	0.0001827405	1
-26	33	320	240	12	0.00015625	1
1	38	604	453	200	0.0007309621	0
38	-123	519	719	40	0.0001071923	0
42	44	720	539	52	0.000133993	0
38	-122	604	453	28	0.0001023347	0
18	-78	604	452	60	0.0002197738	0
47	-123	604	604	53	0.0001452787	1
53	-9	540	720	120	0.000308642	0
42	-90	540	720	11	2.82921810699588E-005	0
15	100	240	320	1	1.30208333333333E-005	0
51	9	720	540	52	0.0001337449	1
35	33	604	453	12	4.38577255383536E-005	1
60	-95	604	453	40	0.0001461924	1
35	105	390	215	4	4.77042337507454E-005	0
22	114	604	453	18	6.57865883075304E-005	0
34	-118	480	360	2	1.15740740740741E-005	0
8	-69	604	453	14	5.11673464614125E-005	0
30	-98	720	540	92	0.0002366255	0
8	38	604	453	17	6.21317778460009E-005	1
34	-118	720	540	11	2.82921810699588E-005	0
41	-84	540	720	30	7.71604938271605E-005	0
29	77	340	604	73	0.0003554733	0
40	-105	720	540	2	0.000005144	1
30	-99	442	604	4	1.4983069131881E-005	0
30	-98	604	453	16	0.000058477	0
41	-82	604	453	58	0.000211979	0
47	-122	453	604	16	0.000058477	1
60	-95	720	540	128	0.0003292181	1
18	105	339	604	60	0.0002930317	1
38	-122	479	720	60	0.0001739736	0
-50	-72	604	403	40	0.0001643304	1
-21	56	604	453	5	1.82740523076473E-005	0
34	-118	720	479	27	7.82881002087683E-005	0
53	9	604	453	2	7.30962092305893E-006	0
31	36	720	540	21	5.40123456790123E-005	0
35	105	604	453	54	0.0001973598	0
43	13	720	540	8	2.05761316872428E-005	0
1	104	720	537	100	0.0002586385	0
3	113	720	441	48	0.0001511716	1
40	-4	540	720	49	0.0001260288	0
35	-112	604	453	34	0.0001242636	0
13	122	448	604	36	0.0001330416	1
42	19	604	451	120	0.0004405222	1
42	-71	720	540	13	3.34362139917695E-005	1
51	3	453	604	13	4.7512535999883E-005	1
38	-120	720	540	12	3.08641975308642E-005	0
38	-122	720	540	6	1.54320987654321E-005	0
20	-91	604	453	30	0.0001096443	1
46	15	604	453	8	2.92384836922357E-005	1
43	13	360	270	73	0.0007510288	0
38	-122	720	480	92	0.0002662037	0
47	-92	720	540	4	1.02880658436214E-005	0
36	-80	540	720	14	3.60082304526749E-005	0
-2	-78	720	540	117	0.0003009259	0
47	20	540	720	70	0.0001800412	1
37	-122	604	453	19	6.94413987690598E-005	0
32	-65	720	540	2	0.000005144	0
-18	175	720	405	32	0.0001097394	1
38	-122	604	453	54	0.0001973598	0
38	-122	604	453	19	6.94413987690598E-005	0
43	-72	604	453	9	3.28932941537652E-005	1
1	32	604	401	7	2.89012567917953E-005	0
38	-97	720	537	12	3.10366232153942E-005	0
41	-77	604	453	60	0.0002192886	0
48	-122	720	480	34	9.83796296296296E-005	0
-41	174	604	453	42	0.000153502	1
30	-90	720	479	11	3.18951519369056E-005	0
38	-97	720	540	50	0.0001286008	0
38	-97	498	600	1	3.34672021419009E-006	0
-34	151	454	604	50	0.000182338	0
21	-87	604	453	33	0.0001206087	0
44	-70	453	604	4	1.46192418461179E-005	0
31	-92	720	540	28	7.20164609053498E-005	0
23	-102	604	453	26	9.50250719997661E-005	0
50	16	453	604	26	9.50250719997661E-005	1
31	36	360	239	33	0.0003835425	0
40	-105	604	403	20	8.21652178199924E-005	0
35	105	448	604	60	0.000221736	1
-20	58	603	452	80	0.0002935177	1
44	-117	720	540	35	9.00205761316872E-005	1
5	-74	604	453	26	9.50250719997661E-005	0
42	-75	720	537	100	0.0002586385	0
10	-84	604	453	11	4.02029150768241E-005	0
42	-83	720	540	100	0.0002572016	0
54	-2	604	453	2	7.30962092305893E-006	1
38	-122	604	453	30	0.0001096443	0
32	-97	320	240	4	5.20833333333333E-005	0
38	-122	604	401	66	0.0002724976	0
46	-123	576	720	4	9.64506172839506E-006	0
12	-62	508	700	103	0.0002896513	1
51	9	720	520	23	6.14316239316239E-005	0
14	-89	604	453	17	6.21317778460009E-005	0
62	10	720	479	3	8.69867780097425E-006	1
42	12	720	480	62	0.0001793981	1
35	111	604	453	60	0.0002192886	1
36	-80	640	480	91	0.000296224	0
1	38	720	479	55	0.0001594758	1
15	100	720	540	50	0.0001286008	0
40	-4	604	453	83	0.0003033493	0
31	36	604	453	13	4.7512535999883E-005	0
62	15	604	453	53	0.000193705	0
38	-122	720	540	17	4.3724279835391E-005	0
40	-74	720	537	13	0.000033623	0
29	-81	720	488	23	6.5459927140255E-005	0
38	-122	604	453	26	9.50250719997661E-005	1
-29	24	720	398	40	0.0001395868	0
30	-98	540	720	9	2.31481481481481E-005	0
-30	29	403	604	8	3.2866087127997E-005	0
-41	174	604	453	22	8.04058301536482E-005	0
31	-92	604	453	23	8.40606406151777E-005	0
43	13	720	540	14	3.60082304526749E-005	0
9	-84	720	480	2	0.000005787	1
40	127	604	453	35	0.0001279184	1
33	-97	604	453	60	0.0002192886	0
40	-80	604	453	43	0.0001571568	0
34	-118	604	453	8	2.92384836922357E-005	0
10	-84	453	604	4	1.46192418461179E-005	0
-14	34	720	540	5	1.28600823045267E-005	1
17	-95	540	720	111	0.0002854938	0
38	-122	604	404	52	0.0002131008	0
28	-82	720	479	106	0.0003073533	1
37	-122	604	453	9	3.28932941537652E-005	0
-28	153	720	480	54	0.00015625	1
38	-122	720	404	1	3.43784378437844E-006	0
44	7	604	400	1	4.13907284768212E-006	0
38	-123	604	453	50	0.0001827405	0
59	18	540	720	36	9.25925925925926E-005	1
-10	-55	604	453	31	0.0001132991	0
48	-122	48	48	2	0.0008680556	0
34	-118	640	480	34	0.0001106771	1
44	7	540	720	26	6.68724279835391E-005	0
-27	133	404	604	17	6.96675627827683E-005	0
54	-2	720	405	16	5.48696844993141E-005	0
32	35	604	453	85	0.0003106589	1
15	19	604	453	34	0.0001242636	0
47	8	720	540	47	0.0001208848	1
46	2	604	483	15	5.14170540084735E-005	0
43	-78	360	270	36	0.0003703704	0
35	-82	604	452	14	5.12805485553537E-005	0
39	-74	604	453	17	6.21317778460009E-005	0
36	-120	604	453	20	7.30962092305893E-005	1
39	-106	480	720	95	0.0002748843	0
39	-78	720	540	8	2.05761316872428E-005	0
23	-103	604	453	64	0.0002339079	1
26	-77	604	450	43	0.0001582046	0
33	-97	720	541	92	0.0002361881	0
37	-122	540	720	41	0.0001054527	0
34	-118	604	453	7	2.55836732307063E-005	0
57	-133	720	540	43	0.0001105967	1
36	138	604	453	34	0.0001242636	0
51	4	604	453	8	2.92384836922357E-005	0
15	100	604	453	45	0.0001644665	1
23	-102	720	405	125	0.0004286694	0
30	-98	720	540	5	1.28600823045267E-005	0
39	-121	604	453	12	4.38577255383536E-005	1
54	-2	604	453	60	0.0002192886	0
34	-81	720	537	61	0.0001577695	0
22	114	604	453	37	0.000135228	1
38	-120	720	540	16	4.11522633744856E-005	0
60	-95	604	453	56	0.0002046694	0
33	-94	604	453	55	0.0002010146	0
44	-79	604	452	16	5.86063412061185E-005	0
38	-86	720	540	2	0.000005144	0
46	-90	604	452	20	7.32579265076481E-005	0
38	-122	604	453	32	0.0001169539	0
35	105	720	540	48	0.0001234568	0
-26	28	604	403	15	6.16239133649943E-005	0
35	-106	604	404	109	0.000446692	0
46	-95	604	453	8	2.92384836922357E-005	0
36	-106	402	604	25	0.000102962	0
34	-112	720	537	10	2.58638526794951E-005	0
39	22	604	453	60	0.0002192886	0
13	-2	604	453	51	0.0001863953	0
43	13	720	540	5	1.28600823045267E-005	0
28	84	404	603	46	0.0001888249	1
39	-105	720	540	4	1.02880658436214E-005	0
34	-112	604	453	53	0.000193705	0
32	-84	604	401	15	6.19312645538472E-005	0
38	-122	404	604	18	7.37656547111665E-005	0
22	114	604	403	6	2.46495653459977E-005	0
39	-107	604	453	20	7.30962092305893E-005	0
38	-122	540	720	10	2.57201646090535E-005	0
33	-97	604	453	32	0.0001169539	0
30	-98	720	540	16	4.11522633744856E-005	0
42	-94	538	720	4	1.03263114415531E-005	0
42	-88	604	453	56	0.0002046694	0
26	-80	720	540	135	0.0003472222	0
